 00039.551, 01985.00
 00018.555, 01987.00
-00009.766, 01997.00
 00000.977, 02022.00
 00015.137, 01984.00
 00009.277, 01999.00
 00020.020, 02008.00
 00003.906, 02002.00
 00007.812, 01996.00
 00015.625, 02014.00
 00005.371, 01999.00
-00005.371, 01998.00
 00011.719, 01987.00
 00016.113, 01989.00
 00016.602, 01985.00
 00007.324, 02001.00
-00007.324, 01997.00
 00011.719, 01985.00
 00005.371, 02000.00
 00008.789, 02026.00
 00010.742, 02015.00
 00015.625, 01988.00
 00011.230, 01985.00
 00003.906, 02000.00
 00011.230, 01982.00
 00017.578, 01992.00
 00011.230, 01987.00
 00017.090, 01988.00
 00014.648, 01994.00
 00008.301, 01997.00
 00013.672, 01985.00
 00000.000, 01980.00
 00018.555, 01989.00
 00004.883, 01998.00
 00010.742, 02013.00
 00007.812, 01998.00
 00010.254, 02013.00
 00002.441, 01997.00
 00006.836, 01997.00
 00011.719, 02012.00
 00009.766, 02001.00
 00021.484, 01987.00
 00004.395, 01998.00
 00005.859, 02024.00
 00010.742, 01986.00
 00007.324, 01998.00
 00007.812, 02024.00
 00003.906, 01992.00
 00015.625, 01986.00
 00014.648, 01987.00
 00000.977, 01996.00
-00000.488, 01994.00
 00003.418, 01996.00
 00009.766, 02025.00
 00005.371, 01995.00
 00013.184, 02014.00
 00003.418, 01999.00
 00003.906, 02022.00
 00001.465, 01997.00
 00006.348, 02023.00
 00010.254, 02013.00
 00010.742, 01988.00
 00006.348, 01998.00
 00013.184, 02014.00
 00006.836, 02000.00
 00012.207, 01982.00
 00013.672, 01993.00
 00016.113, 01987.00
 00003.906, 01995.00
 00010.254, 01984.00
 00002.441, 01998.00
 00027.344, 01986.00
 00019.043, 01987.00
 00008.301, 02001.00
 00005.371, 01995.00
 00011.719, 01983.00
 00015.137, 01987.00
 00011.719, 01988.00
 00013.184, 01986.00
 00016.602, 01987.00
 00019.043, 01989.00
 00012.695, 01991.00
 00002.441, 01999.00
 00002.441, 01995.00
 00003.906, 01994.00
 00016.602, 01985.00
 00018.066, 01989.00
 00013.184, 01988.00
-00001.953, 01999.00
 00006.348, 02026.00
 00004.395, 01994.00
 00010.254, 01987.00
 00002.441, 02000.00
 00008.301, 02020.00
 00001.465, 01996.00
 00008.789, 01996.00
-00003.418, 02026.00
 00011.719, 02013.00
 00011.230, 01987.00
 00011.719, 01993.00
 00010.742, 01990.00
 00007.812, 01999.00
-00005.859, 02024.00
 00006.348, 02025.00
 00007.812, 01997.00
 00015.137, 02014.00
 00005.371, 01998.00
 00009.766, 02024.00
 00002.930, 02022.00
 00005.859, 01997.00
 00003.418, 02024.00
 00003.418, 01995.00
 00000.977, 01994.00
 00006.836, 01998.00
 00009.277, 01999.00
 00012.695, 02014.00
-00000.977, 01995.00
 00005.371, 01995.00
 00000.977, 02021.00
 00008.789, 01998.00
 00000.000, 02002.00
 00005.859, 01997.00
 00009.766, 02024.00
 00006.836, 02023.00
 00003.418, 01996.00
 00008.789, 01995.00
 00001.465, 01996.00
 00015.625, 02015.00
 00003.418, 01998.00
 00007.324, 02022.00
 00019.531, 01985.00
 00019.043, 01986.00
 00007.324, 02002.00
 00011.719, 02013.00
 00008.301, 01998.00
 00004.883, 02000.00
 00008.301, 02025.00
 00006.836, 01998.00
 00013.184, 01984.00
 00016.113, 01988.00
 00002.441, 01999.00
 00006.836, 02025.00
 00013.672, 02013.00
 00010.254, 01988.00
 00009.277, 01998.00
 00002.930, 02021.00
 00014.648, 01988.00
-00007.812, 02000.00
-00002.441, 01997.00
-00002.930, 02025.00
 00012.695, 02014.00
 00006.348, 02000.00
 00005.859, 01995.00
-00002.441, 02022.00
-00006.348, 01996.00
 00010.254, 02012.00
 00016.602, 01985.00
 00001.953, 02003.00
 00001.953, 01997.00
 00010.742, 01987.00
 00001.953, 01998.00
 00009.766, 01997.00
 00005.859, 01996.00
-00001.465, 02023.00
-00002.441, 02022.00
 00023.437, 02013.00
 00006.348, 02000.00
-00000.488, 02022.00
 00013.672, 01986.00
-00003.418, 01998.00
-00004.883, 02025.00
 00016.602, 01984.00
 00006.348, 02003.00
 00007.324, 02022.00
-00003.418, 01997.00
 00003.418, 02024.00
 00010.254, 01987.00
 00015.137, 01988.00
 00004.395, 01999.00
-00004.883, 02023.00
 00002.930, 01995.00
-00001.953, 01996.00
-00002.930, 01995.00
-00091.309, 01984.00
 00041.016, 01989.00
 00017.090, 01987.00
 00005.859, 02002.00
 00007.324, 02023.00
 00017.090, 01982.00
 00008.789, 02002.00
 00003.906, 02021.00
 00006.836, 01996.00
 00012.207, 01984.00
 00007.812, 02003.00
-00004.883, 02024.00
 00011.719, 02013.00
 00016.602, 01988.00
 00013.184, 01991.00
 00015.137, 01989.00
 00011.230, 01987.00
 00012.207, 01986.00
 00004.395, 02002.00
 00000.488, 02020.00
 00007.812, 01998.00
 00010.254, 02013.00
 00006.348, 01998.00
 00012.695, 01986.00
 00007.812, 01997.00
 00016.113, 02013.00
 00002.441, 01998.00
 00002.441, 02024.00
 00006.348, 02025.00
-00004.883, 02024.00
 00016.602, 01983.00
 00014.160, 01990.00
 00011.230, 01989.00
 00002.441, 02003.00
-00000.488, 02021.00
 00006.836, 01998.00
 00006.348, 02025.00
 00009.277, 02023.00
-00003.418, 01997.00
 00009.766, 01995.00
 00010.254, 02014.00
 00012.695, 01989.00
 00006.836, 01998.00
 00004.883, 02026.00
 00001.465, 01996.00
 00001.953, 02024.00
 00004.883, 01997.00
-00000.977, 02021.00
 00007.812, 01999.00
 00012.207, 01982.00
 00006.348, 02002.00
 00000.000, 01975.00
 00010.742, 01987.00
 00014.648, 01990.00
 00008.789, 01999.00
 00010.742, 02012.00
 00020.020, 01984.00
 00015.137, 01994.00
 00010.742, 01987.00
 00004.883, 01998.00
 00013.672, 02015.00
 00015.625, 01986.00
 00008.789, 01999.00
 00001.953, 02023.00
 00006.836, 02022.00
 00009.277, 01996.00
 00007.324, 02022.00
 00004.883, 02025.00
 00011.230, 02012.00
 00018.066, 01989.00
 00005.859, 02002.00
 00010.254, 02015.00
-00001.953, 02000.00
 00020.508, 02011.00
 00005.371, 02002.00
 00006.836, 02025.00
 00000.977, 02023.00
 00013.184, 01988.00
 00019.043, 01986.00
 00007.324, 02002.00
 00007.812, 01997.00
 00008.301, 02021.00
 00011.230, 01986.00
 00015.625, 01992.00
 00009.766, 01999.00
 00003.906, 02022.00
 00013.184, 01989.00
 00009.766, 01998.00
 00007.324, 02024.00
 00017.578, 02015.00
